latitude,longitude,kd_ratio,5G_ratio,city_code,city_name,county_code,county_name,grid_code,grid_name
25.342038,99.27359,0.4156,0.5844,0875,保山,M0GA,隆阳区,530502105000,瓦窑镇
23.448059,103.898431,0.2319,0.7681,0876,文山,H0HA,文山,532601107000,薄竹镇
24.751841,98.457774,0.3524,0.6476,0875,保山,M0GB,腾冲,530581205000,新华乡
23.833291,104.301064,0.1646,0.8354,0876,文山,H0HB,砚山,532622202000,维摩乡
23.677127,100.63969,0.66,0.34,0879,普洱,J0KD,景谷县,530824106000,景谷镇
23.090993,104.756067,0.377,0.623,0876,文山,H0HH,麻栗坡,532624104000,天保镇
23.186166,104.761049,0.5156,0.4844,0876,文山,H0HH,麻栗坡,532624202000,下金厂乡
23.183474,104.699086,0.5176,0.4824,0876,文山,H0HH,麻栗坡,HH01,城南城北中心网格
23.140411,104.746722,0.4771,0.5229,0876,文山,H0HH,麻栗坡,HH02,莱溪阳光网格
23.064698,104.737331,0.4512,0.5488,0876,文山,H0HH,麻栗坡,HH01,城南城北中心网格
24.510036,99.353362,0.5368,0.4632,0875,保山,M0GC,昌宁,530524205000,湾甸傣族乡
25.498607,99.185579,0.4622,0.5378,0875,保山,M0GA,隆阳区,530502005000,河图街道办事处
24.772824,100.557628,0.2963,0.7037,0872,大理,L0DJ,南涧,532926105000,无量山镇
24.781413,99.814192,0.3756,0.6244,0883,临沧,S0MC,凤庆,530921204000,大寺乡
25.93879,103.184633,0.2162,0.7838,0871,昆明,A0AB,东川,530113104000,阿旺镇
24.629213,101.626675,0.6667,0.3333,0878,楚雄,E0JB,双柏县,532322101000,妥甸镇
24.706713,101.589103,0.5081,0.4919,0878,楚雄,E0JB,双柏县,532322102000,大庄镇
24.707404,101.627612,0.534,0.466,0878,楚雄,E0JB,双柏县,532322102000,大庄镇
25.367361,98.909947,0.4444,0.5556,0875,保山,M0GA,隆阳区,530502210000,芒宽彝族傣族乡
25.434189,104.534948,0.2321,0.7679,0874,曲靖,D0FC,富源县,530325108000,富村镇
24.987711,103.879123,0.2909,0.7091,0874,曲靖,D0FF,陆良县,530322202000,龙海乡
25.969633,98.803582,0.3902,0.6098,0886,怒江,Q0NA,泸水,533301102000,鲁掌镇
24.923062,99.901796,0.2857,0.7143,0883,临沧,S0MC,凤庆,530921201000,诗礼乡
26.469126,104.448031,0.2405,0.7595,0874,曲靖,D0FG,宣威市,530381102000,格宜镇
25.076123,100.505174,0.5475,0.4525,0872,大理,L0DJ,南涧,LJ02,南涧镇中兴路下片
25.075863,100.545462,0.5309,0.4691,0872,大理,L0DJ,南涧,532926103000,公郎镇
25.06639,100.564092,0.8889,0.1111,0872,大理,L0DJ,南涧,532926103000,公郎镇
25.015175,100.534264,0.4796,0.5204,0872,大理,L0DJ,南涧,LJ01,南涧镇中兴路上片
28.262756,104.256609,0.2451,0.7549,0870,昭通,C0LD,盐津县,530623203000,滩头乡
23.970936,100.352221,0.6087,0.3913,0883,临沧,S0MA,临翔区,530902208000,邦东乡
23.64576,103.265379,0.5172,0.4828,0873,红河,G0EC,开远,GC05,星光网格
23.676481,103.315635,0.4194,0.5806,0873,红河,G0EC,开远,GC01,景山网格
23.732941,103.237691,0.425,0.575,0873,红河,G0EC,开远,GC03,西园网格
23.669875,103.257302,0.3492,0.6508,0873,红河,G0EC,开远,GC05,星光网格
23.758575,103.295808,0.2308,0.7692,0873,红河,G0EC,开远,GC02,乐白道网格
23.705567,103.285569,0.5212,0.4788,0873,红河,G0EC,开远,GC01,景山网格
23.656654,103.331058,0.5455,0.4545,0873,红河,G0EC,开远,532502201000,大庄回族乡
23.754658,103.20618,0.4652,0.5348,0873,红河,G0EC,开远,GC03,西园网格
23.627661,103.320977,0.5202,0.4798,0873,红河,G0EC,开远,532502202000,羊街乡
23.733764,103.286112,0.3333,0.6667,0873,红河,G0EC,开远,GC01,景山网格
23.768989,103.261586,0.5464,0.4536,0873,红河,G0EC,开远,GC02,乐白道网格
23.67991,103.267207,0.3893,0.6107,0873,红河,G0EC,开远,GC05,星光网格
26.543159,103.599508,0.3488,0.6512,0874,曲靖,D0FD,会泽县,530326106000,者海镇
26.531615,103.666158,0.2697,0.7303,0874,曲靖,D0FD,会泽县,530326106000,者海镇
26.509199,103.583073,0.3972,0.6028,0874,曲靖,D0FD,会泽县,530326106000,者海镇
26.503151,103.552154,0.5048,0.4952,0874,曲靖,D0FD,会泽县,530326106000,者海镇
26.587715,103.643633,0.4198,0.5802,0874,曲靖,D0FD,会泽县,530326106000,者海镇
23.780175,104.08988,0.2754,0.7246,0876,文山,H0HB,砚山,532622202000,维摩乡
25.385399,102.657251,0.4167,0.5833,0871,昆明,A0AW,五华,AW30,西翥网格
25.187079,104.689719,0.3441,0.6559,0874,曲靖,D0FC,富源县,530325103000,黄泥河镇
25.707448,102.517576,0.3225,0.6775,0871,昆明,A0AJ,禄劝,530128104000,茂山镇
25.623237,102.491709,0.32,0.68,0871,昆明,A0AJ,禄劝,530128104000,茂山镇
23.07992,100.243741,0.3659,0.6341,0879,普洱,J0KD,景谷县,530824206000,勐班乡
24.724531,103.676534,0.3969,0.6031,0873,红河,G0EE,泸西,532527104000,旧城镇
25.563031,103.041998,0.283,0.717,0871,昆明,A0AK,寻甸,530129205000,六哨乡
27.656074,103.990172,0.3188,0.6812,0870,昭通,C0LH,大关县,530624104000,天星镇
27.786422,104.017142,0.2857,0.7143,0870,昭通,C0LH,大关县,530624104000,天星镇
27.902449,103.943884,0.1061,0.8939,0870,昭通,C0LH,大关县,530624104000,天星镇
27.829044,104.001099,0.3072,0.6928,0870,昭通,C0LH,大关县,530624104000,天星镇
27.873595,103.968347,0.4137,0.5863,0870,昭通,C0LH,大关县,530624104000,天星镇
26.982509,103.638275,0.3789,0.6211,0870,昭通,C0LG,鲁甸县,530621105000,江底镇
26.539612,98.909049,0.5183,0.4817,0886,怒江,Q0NB,福贡,533323201000,匹河乡
23.734083,99.668597,0.25,0.75,0883,临沧,S0ME,耿马,530926102000,勐撒镇
27.669696,105.293532,0.2632,0.7368,0870,昭通,C0LJ,镇雄县,530627113000,坡头镇
25.055305,101.045833,0.339,0.661,0878,楚雄,E0JA,楚雄市,532301108000,三街镇
23.843739,101.286704,0.5769,0.4231,0879,普洱,J0KF,墨江县,530822105000,团田镇
23.238027,102.57077,0.0901,0.9099,0873,红河,G0EJ,元阳,532528213000,马街乡
23.285434,102.622058,0.4484,0.5516,0873,红河,G0EJ,元阳,532528213000,马街乡
24.316853,97.959425,0.4933,0.5067,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.231913,97.865027,0.4366,0.5634,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.223576,97.737693,0.6129,0.3871,0692,德宏,N0CD,陇川,533124105000,章凤城郊
24.284921,97.76544,0.6906,0.3094,0692,德宏,N0CD,陇川,533124105000,章凤城郊
24.156183,97.758778,0.471,0.529,0692,德宏,N0CC,瑞丽,533102203000,勐秀乡
24.298943,97.877637,0.3504,0.6496,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.291744,97.924001,0.3704,0.6296,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.201695,97.852091,0.3776,0.6224,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.179382,97.839167,0.3977,0.6023,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.40352,97.989259,0.5838,0.4162,0692,德宏,N0CD,陇川,533124104000,城子镇
24.247359,97.910608,0.5088,0.4912,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.217985,97.763597,0.4917,0.5083,0692,德宏,N0CD,陇川,533124105000,章凤城郊
24.15002,97.813551,0.4615,0.5385,0692,德宏,N0CC,瑞丽,533102203000,勐秀乡
24.172057,97.795668,0.4516,0.5484,0692,德宏,N0CD,陇川,ND01,新城网格
24.260827,97.813077,0.4958,0.5042,0692,德宏,N0CD,陇川,533124102000,陇把镇
24.278467,97.949909,0.4959,0.5041,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.267268,97.844578,0.5,0.5,0692,德宏,N0CD,陇川,533124102000,陇把镇
24.273686,97.899504,0.4744,0.5256,0692,德宏,N0CD,陇川,533124103000,景罕镇
24.389375,97.951363,0.4175,0.5825,0692,德宏,N0CD,陇川,533124104000,城子镇
24.202294,97.82651,0.5484,0.4516,0692,德宏,N0CD,陇川,ND02,老街子网格
24.221649,97.799878,0.567,0.433,0692,德宏,N0CD,陇川,ND01,新城网格
23.204364,102.543854,0.1502,0.8498,0873,红河,G0EB,红河县,532529205000,阿扎河乡
23.172308,102.517564,0.4336,0.5664,0873,红河,G0EB,红河县,532529205000,阿扎河乡
23.56185,104.757987,0.2179,0.7821,0876,文山,H0HF,西畴,532623207000,鸡街乡
26.858231,103.260066,0.3592,0.6408,0870,昭通,C0LF,巧家县,530622105000,马树镇
25.312785,102.266858,0.5565,0.4435,0878,楚雄,E0JI,武定县,532329101000,狮山镇
25.350536,102.290264,0.496,0.504,0878,楚雄,E0JJ,禄丰县,532331102000,仁兴镇
25.281421,102.280362,0.5727,0.4273,0878,楚雄,E0JJ,禄丰县,532331103000,碧城镇
25.386381,102.257032,0.5873,0.4127,0878,楚雄,E0JJ,禄丰县,532331102000,仁兴镇
24.279833,101.103218,0.5,0.5,0879,普洱,J0KC,景东县,530823105000,花山镇
26.360928,104.316777,0.4604,0.5396,0874,曲靖,D0FG,宣威市,530381103000,田坝镇
27.701298,105.0641,0.4724,0.5276,0870,昭通,C0LJ,镇雄县,530627105000,大湾镇
27.653304,105.05574,0.3529,0.6471,0870,昭通,C0LJ,镇雄县,530627105000,大湾镇
26.302974,100.407037,0.3169,0.6831,0872,大理,L0DG,鹤庆,532932107000,龙开口镇
23.47105,100.064344,0.2979,0.7021,0883,临沧,S0MF,双江,530925203000,忙糯乡
27.878947,104.467947,0.3598,0.6402,0870,昭通,C0LE,彝良县,530628103000,牛街镇
27.835606,104.456192,0.3231,0.6769,0870,昭通,C0LE,彝良县,530628103000,牛街镇
27.821521,104.504754,0.4302,0.5698,0870,昭通,C0LE,彝良县,530628103000,牛街镇
24.681326,99.929167,0.4118,0.5882,0883,临沧,S0MC,凤庆,530921204000,大寺乡
24.53836,99.166179,0.2609,0.7391,0875,保山,M0GD,施甸,530521208000,水长乡
26.476479,104.362821,0.2526,0.7474,0874,曲靖,D0FG,宣威市,530381206000,乐丰乡
23.019452,101.075564,0.5532,0.4468,0879,普洱,J0KG,宁洱县,530821104000,同心镇
23.110405,101.080951,0.6471,0.3529,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
23.094309,101.003766,0.6287,0.3713,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
23.040372,101.090355,0.5521,0.4479,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
23.066913,101.087144,0.4151,0.5849,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
22.995017,101.04976,0.6111,0.3889,0879,普洱,J0KG,宁洱县,530821104000,同心镇
23.091577,101.063145,0.5283,0.4717,0879,普洱,J0KG,宁洱县,JG01,宁洱一网格
26.347471,98.888191,0.2,0.8,0886,怒江,Q0NA,泸水,533301205000,古登乡
23.525159,99.9008,0.5556,0.4444,0883,临沧,S0MF,双江,SF02,勐勐网格
23.444353,99.802485,0.5779,0.4221,0883,临沧,S0MF,双江,SF02,勐勐网格
23.49778,99.788819,0.6723,0.3277,0883,临沧,S0MF,双江,530925201000,沙河乡
23.407366,99.786738,0.5687,0.4313,0883,临沧,S0MF,双江,530925205000,邦丙乡
24.75503,98.506179,0.3907,0.6093,0875,保山,M0GB,腾冲,530581205000,新华乡
23.985921,99.237413,0.6231,0.3769,0883,临沧,S0MD,永德,SD02,永安网格
23.228432,102.393432,0.285,0.715,0873,红河,G0EB,红河县,532529102000,甲寅镇
23.761101,105.951874,0.3968,0.6032,0876,文山,H0HE,富宁,532628203000,者桑乡
26.398726,104.424522,0.381,0.619,0874,曲靖,D0FG,宣威市,530381102000,格宜镇
24.37327,101.030652,0.3654,0.6346,0879,普洱,J0KC,景东县,530823106000,大街镇
22.626023,99.647104,0.4377,0.5623,0879,普洱,J0KJ,西盟县,530829101000,勐梭镇
22.688175,99.6065,0.505,0.495,0879,普洱,J0KJ,西盟县,530829101000,勐梭镇
22.661932,99.618364,0.2632,0.7368,0879,普洱,J0KJ,西盟县,530829101000,勐梭镇
22.504431,101.71893,0.3719,0.6281,0879,普洱,J0KI,江城县,530826105000,康平镇
22.67339,103.022489,0.3261,0.6739,0873,红河,G0EI,金平,532530103000,勐拉镇
22.678734,103.057542,0.2549,0.7451,0873,红河,G0EI,金平,532530103000,勐拉镇
22.679808,103.10012,0.3204,0.6796,0873,红河,G0EI,金平,532530103000,勐拉镇
27.768743,103.851781,0.1695,0.8305,0870,昭通,C0LI,永善县,530625207000,墨翰乡
23.083565,102.797216,0.4256,0.5744,0873,红河,G0EJ,元阳,532528102000,新街镇
23.100831,102.746936,0.2644,0.7356,0873,红河,G0EJ,元阳,532528209000,攀枝花乡
23.14382,102.783973,0.1972,0.8028,0873,红河,G0EJ,元阳,532528102000,新街镇
23.070181,102.75625,0.2415,0.7585,0873,红河,G0EJ,元阳,532528209000,攀枝花乡
23.107795,102.682261,0.1446,0.8554,0873,红河,G0EJ,元阳,532528202000,牛角寨乡
23.131909,102.736499,0.4875,0.5125,0873,红河,G0EJ,元阳,532528102000,新街镇
23.087889,102.822517,0.1915,0.8085,0873,红河,G0EJ,元阳,532528102000,新街镇
23.186956,102.749307,0.5476,0.4524,0873,红河,G0EJ,元阳,532528102000,新街镇
23.734483,98.704174,0.1013,0.8987,0883,临沧,S0MG,镇康,530924104000,镇康沿边片区
23.596752,99.870496,0.6552,0.3448,0883,临沧,S0MF,双江,530925102000,勐库镇
25.400691,98.433532,0.5133,0.4867,0875,保山,M0GB,腾冲,530581207000,团田乡
25.482001,98.43621,0.5304,0.4696,0875,保山,M0GB,腾冲,530581103000,滇滩镇
25.531848,98.406098,0.4523,0.5477,0875,保山,M0GB,腾冲,530581207000,团田乡
25.408675,98.46397,0.4634,0.5366,0875,保山,M0GB,腾冲,530581108000,明光镇
24.458095,99.788671,0.3438,0.6562,0883,临沧,S0MC,凤庆,530921105000,三岔河镇
23.530658,99.436146,0.2245,0.7755,0883,临沧,S0ME,耿马,SE03,白马白塔网格
23.490345,99.399853,0.5079,0.4921,0883,临沧,S0ME,耿马,530926203000,贺派乡
23.567745,99.390724,0.3021,0.6979,0883,临沧,S0ME,耿马,SE03,白马白塔网格
25.954026,102.931131,0.2439,0.7561,0871,昆明,A0AK,寻甸,530129208000,联合乡
26.711131,103.121011,0.1944,0.8056,0870,昭通,C0LF,巧家县,530622111000,金塘镇
24.543859,102.682203,0.4509,0.5491,0871,昆明,A0AM,官渡,AM41,永胜网格
25.805673,102.442701,0.3023,0.6977,0871,昆明,A0AJ,禄劝,530128204000,云龙乡
27.160757,100.299822,0.3425,0.6575,0888,丽江,P0PE,玉龙,530721208000,大具乡
22.944594,102.716321,0.2464,0.7536,0873,红河,G0EJ,元阳,532528211000,黄草岭乡
27.082919,99.603578,0.2373,0.7627,0888,丽江,P0PE,玉龙,530721103000,巨甸镇
24.838742,100.355212,0.3256,0.6744,0872,大理,L0DJ,南涧,532926103000,公郎镇
25.223866,104.041335,0.4762,0.5238,0874,曲靖,D0FA,麒麟区,530302103000,东山镇
24.729397,99.594644,0.4528,0.5472,0875,保山,M0GC,昌宁,530524106000,温泉镇
24.074833,100.043329,0.3761,0.6239,0879,普洱,J0KC,景东县,530823102000,文井镇
24.941881,100.437222,0.3893,0.6107,0872,大理,L0DJ,南涧,532926201000,拥翠乡
23.438538,105.70625,0.1839,0.8161,0876,文山,H0HE,富宁,532628201000,板仑乡
26.503946,100.419618,0.3643,0.6357,0888,丽江,P0PB,永胜,530722104000,三川镇
22.789262,104.414627,0.2891,0.7109,0876,文山,H0HG,马关,532625105000,夹寒箐镇
25.564712,101.245393,0.4444,0.5556,0878,楚雄,E0JF,姚安县,532325107000,栋川镇城乡结合部
24.666651,99.075803,0.3472,0.6528,0875,保山,M0GD,施甸,530521207000,何元乡
27.775718,104.611229,0.3208,0.6792,0870,昭通,C0LE,彝良县,530628212000,洛旺乡
27.801255,104.595881,0.3844,0.6156,0870,昭通,C0LE,彝良县,530628212000,洛旺乡
21.353507,101.264345,0.4167,0.5833,0691,版纳,K0BC,勐腊县,532823402000,勐捧农场（勐捧镇）
21.241575,101.275304,0.3872,0.6128,0691,版纳,K0BC,勐腊县,532823103000,勐腊县勐满镇
25.006959,100.805036,0.4074,0.5926,0878,楚雄,E0JD,南华县,532324204000,五顶山乡
25.61325,102.563133,0.2877,0.7123,0871,昆明,A0AJ,禄劝,530128109000,翠华镇
24.849858,100.780995,0.2405,0.7595,0878,楚雄,E0JD,南华县,532324106000,兔街镇
25.357387,99.054188,0.4599,0.5401,0875,保山,M0GA,隆阳区,530502208000,瓦房彝族苗族乡
26.10481,103.367092,0.4805,0.5195,0874,曲靖,D0FD,会泽县,530326108000,待补镇
25.208311,99.353494,0.3642,0.6358,0875,保山,M0GA,隆阳区,530502101000,板桥镇
24.828821,99.336528,0.5401,0.4599,0875,保山,M0GC,昌宁,530524104000,卡斯镇
22.800555,100.28845,0.3276,0.6724,0879,普洱,J0KH,澜沧县,530828202000,谦六彝族乡
22.914885,104.542726,0.5443,0.4557,0876,文山,H0HG,马关,532625107000,都龙镇
22.883412,104.574645,0.5529,0.4471,0876,文山,H0HG,马关,532625107000,都龙镇
22.872076,104.530039,0.3989,0.6011,0876,文山,H0HG,马关,532625107000,都龙镇
24.858524,103.88077,0.4502,0.5498,0874,曲靖,D0FE,师宗县,530323003000,大同街道办事处
27.586631,103.895111,0.2021,0.7979,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
22.783537,100.520807,0.4493,0.5507,0879,普洱,J0KB,思茅区,530802104000,思茅港镇
24.284619,99.696314,0.1667,0.8333,0883,临沧,S0MC,凤庆,530921104000,营盘镇
25.154386,104.185436,0.3421,0.6579,0874,曲靖,D0FH,罗平县,530324103000,马街镇
25.186582,104.24826,0.2885,0.7115,0874,曲靖,D0FH,罗平县,530324103000,马街镇
25.756154,103.436871,0.2778,0.7222,0871,昆明,A0AK,寻甸,530129106000,功山镇
22.038997,99.499318,0.2203,0.7797,0879,普洱,J0KA,孟连县,530827109000,沿边-勐波片区
28.54946,103.879823,0.0833,0.9167,0870,昭通,C0LC,绥江县,CC03,凤凰网格
28.546344,103.956198,0.4,0.6,0870,昭通,C0LC,绥江县,530626105000,板栗镇
28.580771,104.000084,0.2892,0.7108,0870,昭通,C0LC,绥江县,CC01,兴汶网格
28.605324,103.918876,0.4794,0.5206,0870,昭通,C0LC,绥江县,CC01,兴汶网格
26.056804,104.306204,0.284,0.716,0874,曲靖,D0FG,宣威市,530381109000,海岱镇
22.906361,104.285255,0.3704,0.6296,0876,文山,H0HG,马关,532625103000,仁和镇
22.916221,104.238406,0.3846,0.6154,0876,文山,H0HG,马关,532625103000,仁和镇
26.111181,104.328332,0.3793,0.6207,0874,曲靖,D0FG,宣威市,530381109000,海岱镇
24.928291,100.343239,0.3939,0.6061,0879,普洱,J0KC,景东县,530823104000,大朝山东镇
23.94966,104.654813,0.1803,0.8197,0876,文山,H0HD,广南,532627106000,珠琳镇
23.413353,103.477577,0.3193,0.6807,0873,红河,G0EF,蒙自,532503105000,芷村镇
22.702181,102.937035,0.1705,0.8295,0873,红河,G0EI,金平,532530103000,勐拉镇
25.891846,103.963766,0.3239,0.6761,0874,曲靖,D0FJ,沾益县,530303201000,炎方乡
25.071028,98.299951,0.4173,0.5827,0875,保山,M0GB,腾冲,530581109000,中和镇
22.681865,101.802919,0.4912,0.5088,0879,普洱,J0KI,江城县,530826202000,国庆乡
23.937319,99.794369,0.4868,0.5132,0883,临沧,S0ME,耿马,530926101000,勐永镇
26.564849,104.189517,0.2321,0.7679,0874,曲靖,D0FG,宣威市,530381106000,倘塘镇
21.813655,101.66421,0.3393,0.6607,0691,版纳,K0BC,勐腊县,532823106000,勐伴镇
24.690133,100.58419,0.2,0.8,0879,普洱,J0KC,景东县,530823109000,安定镇
25.360893,101.084153,0.3803,0.6197,0878,楚雄,E0JF,姚安县,532325104000,弥兴乡
23.506091,98.817362,0.3171,0.6829,0883,临沧,S0ME,耿马,530926205000,耿马沿边片区
24.693434,100.687192,0.4553,0.5447,0879,普洱,J0KC,景东县,530823108000,文龙镇
25.964029,99.664483,0.6076,0.3924,0872,大理,L0DF,洱源,532930202000,炼铁西山网格
24.194356,99.579554,0.3733,0.6267,0883,临沧,S0MD,永德,530923204000,亚练乡
26.285164,103.972803,0.2778,0.7222,0874,曲靖,D0FG,宣威市,530381202000,西泽乡
27.029772,102.933139,0.2703,0.7297,0870,昭通,C0LF,巧家县,CF01,花园网格
27.473006,103.822125,0.2687,0.7313,0870,昭通,C0LY,昭阳区,530602104000,盘河镇
25.451824,102.956135,0.3333,0.6667,0871,昆明,A0AH,嵩明,530127106000,滇源镇
24.053096,100.289968,0.4537,0.5463,0883,临沧,S0MB,云县,530922103000,大朝山西镇
22.792363,103.081082,0.1717,0.8283,0873,红河,G0EI,金平,532530202000,铜厂乡
22.681968,99.508346,0.3604,0.6396,0879,普洱,J0KJ,西盟县,530829202000,力所拉祜族乡
25.440582,104.114354,0.4138,0.5862,0874,曲靖,D0FC,富源县,D0FC02,胜境街道网格
26.550473,100.479055,0.2663,0.7337,0888,丽江,P0PB,永胜,530722109000,顺州镇
25.012633,104.377347,0.3596,0.6404,0874,曲靖,D0FH,罗平县,530324003000,九龙街道办事处
23.272852,102.772567,0.6265,0.3735,0873,红河,G0EM,建水,532524102000,官厅镇
23.262887,102.805058,0.5286,0.4714,0873,红河,G0EJ,元阳,GJ03,南沙网格
23.261285,102.760435,0.5549,0.4451,0873,红河,G0EM,建水,532524102000,官厅镇
23.243622,102.839849,0.3125,0.6875,0873,红河,G0EJ,元阳,GJ03,南沙网格
27.547086,104.634246,0.2254,0.7746,0870,昭通,C0LJ,镇雄县,530627111000,牛场镇
24.207574,102.685906,0.4545,0.5455,0877,玉溪,F0IG,通海县,530423103000,四街镇
22.64603,101.285974,0.25,0.75,0879,普洱,J0KB,思茅区,530802103000,倚象镇
23.95253,100.423087,0.5538,0.4462,0879,普洱,J0KE,镇沅县,530825107000,振太镇
25.053072,98.119498,0.4047,0.5953,0875,保山,M0GB,腾冲,530581109000,中和镇
25.136405,98.1374,0.3014,0.6986,0692,德宏,N0CE,盈江,533123204000,支那乡
25.86847,102.503097,0.2407,0.7593,0871,昆明,A0AJ,禄劝,530128105000,团街镇
23.546531,105.251492,0.2239,0.7761,0876,文山,H0HE,富宁,532628106000,木央镇
22.886642,103.017417,0.2021,0.7979,0873,红河,G0EJ,元阳,532528208000,大坪乡
22.176185,99.301381,0.2353,0.7647,0879,普洱,J0KA,孟连县,530827102000,勐马镇
22.915845,102.320839,0.2254,0.7746,0873,红河,G0EK,绿春,532531207000,三猛乡
27.434415,104.247736,0.125,0.875,0870,昭通,C0LE,彝良县,530628202000,奎香苗族彝族乡
25.086353,104.23641,0.2763,0.7237,0874,曲靖,D0FH,罗平县,530324003000,九龙街道办事处
25.136436,97.977345,0.5227,0.4773,0692,德宏,N0CE,盈江,533123209000,苏典傈僳族乡
22.051065,100.261297,0.567,0.433,0691,版纳,K0BB,勐海县,532822104000,勐遮镇
21.941297,100.275289,0.5151,0.4849,0691,版纳,K0BB,勐海县,532822104000,勐遮镇
22.017741,100.245728,0.4735,0.5265,0691,版纳,K0BB,勐海县,532822104000,勐遮镇
23.738247,105.347049,0.4338,0.5662,0876,文山,H0HD,广南,532627102000,八宝镇
23.738491,105.397298,0.4398,0.5602,0876,文山,H0HD,广南,532627102000,八宝镇
23.776302,105.384784,0.4951,0.5049,0876,文山,H0HD,广南,532627102000,八宝镇
25.881955,99.063139,0.5411,0.4589,0886,怒江,Q0NA,泸水,533301105000,老窝镇
27.821423,103.87849,0.2819,0.7181,0870,昭通,C0LH,大关县,530624106000,悦乐镇
27.832179,103.835779,0.2619,0.7381,0870,昭通,C0LH,大关县,530624106000,悦乐镇
27.795323,103.815949,0.3438,0.6562,0870,昭通,C0LH,大关县,530624106000,悦乐镇
27.989336,104.332455,0.4174,0.5826,0870,昭通,C0LD,盐津县,530623105000,庙坝镇
25.308618,100.039668,0.48,0.52,0872,大理,L0DI,巍山,532927202000,马鞍山乡
23.701221,98.749931,0.3886,0.6114,0883,临沧,S0MG,镇康,530924104000,镇康沿边片区
23.208482,99.725036,0.2614,0.7386,0879,普洱,J0KH,澜沧县,530828215000,安康佤族乡
28.426926,103.865102,0.2319,0.7681,0870,昭通,C0LI,永善县,530625203000,青胜乡
24.946259,100.545751,0.5222,0.4778,0872,大理,L0DJ,南涧,532926104000,宝华镇
23.407684,103.757437,0.2577,0.7423,0873,红河,G0EF,蒙自,532503202000,老寨苗族乡
24.981512,98.892419,0.6203,0.3797,0875,保山,M0GA,隆阳区,530502106000,潞江镇
24.924227,98.856069,0.6078,0.3922,0875,保山,M0GA,隆阳区,530502106000,潞江镇
24.950819,98.903959,0.6624,0.3376,0875,保山,M0GA,隆阳区,530502106000,潞江镇
25.011021,98.838987,0.6504,0.3496,0875,保山,M0GA,隆阳区,530502106000,潞江镇
24.849673,98.843933,0.6201,0.3799,0875,保山,M0GA,隆阳区,530502106000,潞江镇
22.980153,102.798588,0.4438,0.5562,0873,红河,G0EJ,元阳,532528210000,黄茅岭乡
22.956652,102.779482,0.3895,0.6105,0873,红河,G0EI,金平,532530104000,老勐镇
25.972496,104.05383,0.4242,0.5758,0874,曲靖,D0FG,宣威市,530381006000,板桥街道办事处
24.265378,99.804788,0.2623,0.7377,0883,临沧,S0MC,凤庆,530921207000,郭大寨乡
27.70067,103.416792,0.1765,0.8235,0870,昭通,C0LI,永善县,530625105000,大兴镇
23.731869,103.946961,0.4253,0.5747,0876,文山,H0HB,砚山,532622103000,稼依镇
23.741819,104.013691,0.4987,0.5013,0876,文山,H0HB,砚山,532622103000,稼依镇
25.247448,99.021081,0.4022,0.5978,0875,保山,M0GA,隆阳区,530502209000,杨柳白族彝族乡
22.125924,100.351639,0.4392,0.5608,0691,版纳,K0BB,勐海县,532822106000,勐阿镇
24.271172,99.043597,0.4876,0.5124,0875,保山,M0GE,龙陵,530523103000,勐糯镇
24.285255,99.754968,0.3592,0.6408,0883,临沧,S0MC,凤庆,530921207000,郭大寨乡
24.224393,99.999574,0.5465,0.4535,0883,临沧,S0MB,云县,530922106000,幸福镇
24.334481,104.932264,0.2881,0.7119,0876,文山,H0HD,广南,532627211000,底圩乡
23.023474,100.07322,0.3333,0.6667,0879,普洱,J0KH,澜沧县,530828205000,大山乡
26.805012,100.425945,0.4803,0.5197,0888,丽江,P0PA,古城区,530702101000,金安镇
22.958932,103.390387,0.2941,0.7059,0873,红河,G0EA,个旧,532501108000,蔓耗镇
24.656644,103.388465,0.4231,0.5769,0871,昆明,A0AC,石林,530126106000,长湖镇
22.409772,99.639925,0.1707,0.8293,0879,普洱,J0KA,孟连县,530827101000,娜允镇
24.413567,97.798988,0.4531,0.5469,0692,德宏,N0CD,陇川,533124201000,户撒阿昌族乡
25.950394,103.466574,0.4016,0.5984,0874,曲靖,D0FD,会泽县,530326213000,田坝乡
25.03533,104.574619,0.2719,0.7281,0874,曲靖,D0FH,罗平县,530324205000,长底乡
24.00683,99.696797,0.4706,0.5294,0883,临沧,S0MD,永德,530923206000,大雪山乡
25.518425,102.311291,0.3585,0.6415,0878,楚雄,E0JI,武定县,532329101000,狮山镇
24.156964,101.888997,0.2857,0.7143,0877,玉溪,F0ID,新平县,530427201000,新化乡
24.29987,104.102299,0.3462,0.6538,0876,文山,H0HB,砚山,532622102000,平远镇
