latitude,longitude,kd_ratio,5G_ratio,city_code,city_name,county_code,county_name,grid_code,grid_name
23.487979,103.354902,0.4035,0.5965,0873,红河,G0EF,蒙自,532503102000,草坝镇
22.004353,100.402915,0.4833,0.5167,0691,版纳,K0BB,勐海县,532822101000,勐海镇
23.053733,103.039989,0.1296,0.8704,0873,红河,G0EJ,元阳,532528206000,小新街乡
26.221445,99.147694,0.3962,0.6038,0886,怒江,Q0NC,兰坪,533325204000,兔峨乡
23.631696,104.473632,0.2031,0.7969,0876,文山,H0HB,砚山,532622205000,者腊乡
24.67056,97.582513,0.5823,0.4177,0692,德宏,N0CE,盈江,533123103000,那邦镇
25.147646,104.166503,0.3247,0.6753,0874,曲靖,D0FH,罗平县,530324103000,马街镇
26.883318,99.954013,0.4375,0.5625,0888,丽江,P0PE,玉龙,530721102000,石鼓镇
27.305811,99.097646,0.4118,0.5882,0887,迪庆,R0OC,维西,533423203000,白济讯乡
23.458152,105.502538,0.1803,0.8197,0876,文山,H0HE,富宁,532628205000,洞波瑶族乡
27.017221,100.215407,0.4231,0.5769,0888,丽江,P0PE,玉龙,530721104000,白沙镇
23.82517,99.655654,0.2697,0.7303,0883,临沧,S0ME,耿马,530926102000,勐撒镇
22.361951,99.515567,0.2632,0.7368,0879,普洱,J0KA,孟连县,530827101000,娜允镇
28.036248,104.287377,0.3115,0.6885,0870,昭通,C0LD,盐津县,530623204000,牛寨乡
27.453339,105.117755,0.2097,0.7903,0870,昭通,C0LJ,镇雄县,530627202000,鱼洞乡
25.222649,98.316097,0.5,0.5,0875,保山,M0GB,腾冲,MB01,腾冲大东山砚湖网格
27.059086,99.505449,0.1515,0.8485,0888,丽江,P0PE,玉龙,530721103000,巨甸镇
24.746228,103.788898,0.2881,0.7119,0874,曲靖,D0FE,师宗县,530323103000,葵山镇
24.294908,97.773334,0.4932,0.5068,0692,德宏,N0CD,陇川,533124102000,陇把镇
23.344646,105.426232,0.3117,0.6883,0876,文山,H0HD,广南,532627105000,那洒镇
23.15298,103.125019,0.1692,0.8308,0873,红河,G0EA,个旧,532501107000,卡房镇
24.848984,100.325076,0.3571,0.6429,0872,大理,L0DJ,南涧,532926103000,公郎镇
24.84956,100.045902,0.3061,0.6939,0883,临沧,S0MC,凤庆,530921102000,鲁史镇
26.937166,103.531617,0.2969,0.7031,0874,曲靖,D0FD,会泽县,530326103000,迤车镇
24.728399,99.865375,0.3295,0.6705,0883,临沧,S0MC,凤庆,530921204000,大寺乡
23.729111,99.413766,0.4085,0.5915,0883,临沧,S0ME,耿马,530924205000,军赛乡
21.973297,99.65273,0.3118,0.6882,0879,普洱,J0KH,澜沧县,530828207000,雪林佤族乡
22.957419,104.410967,0.2982,0.7018,0876,文山,H0HG,马关,HG01,两街网格
24.638508,99.790953,0.283,0.717,0883,临沧,S0MC,凤庆,530921106000,勐佑镇
23.227787,102.395497,0.2848,0.7152,0873,红河,G0EB,红河县,532529102000,甲寅镇
23.269688,102.769248,0.3679,0.6321,0873,红河,G0EM,建水,532524102000,官厅镇
25.033524,103.045356,0.4135,0.5865,0871,昆明,A0AF,宜良,530125002000,汤池网格
22.737354,99.782562,0.4159,0.5841,0879,普洱,J0KH,澜沧县,530828213000,竹塘乡
24.841952,99.405762,0.4058,0.5942,0875,保山,M0GC,昌宁,530524103000,柯街镇
24.994654,98.648694,0.2922,0.7078,0875,保山,M0GB,腾冲,530581110000,芒棒镇
24.965537,102.343502,0.5652,0.4348,0871,昆明,A0AG,安宁,530181007000,草铺网格
27.599872,104.724454,0.2453,0.7547,0870,昭通,C0LJ,镇雄县,530627112000,五德镇
27.447047,104.54347,0.2157,0.7843,0870,昭通,C0LJ,镇雄县,530627209000,花山乡
27.874399,104.518232,0.4844,0.5156,0870,昭通,C0LE,彝良县,530628103000,牛街镇
28.182454,103.99624,0.3396,0.6604,0870,昭通,C0LH,大关县,530624105000,木杆镇
25.452777,98.963057,0.4861,0.5139,0875,保山,M0GA,隆阳区,530502207000,瓦马彝族白族乡
26.408051,104.640448,0.0714,0.9286,0874,曲靖,D0FG,宣威市,530381201000,普立乡
27.722965,104.81448,0.4444,0.5556,0870,昭通,C0LJ,镇雄县,530627118000,木卓镇
23.286841,104.609851,0.2857,0.7143,0876,文山,H0HF,西畴,532623102000,兴街镇
23.133723,102.813906,0.1515,0.8485,0873,红河,G0EJ,元阳,532528102000,新街镇
23.579735,103.751452,0.3898,0.6102,0876,文山,H0HB,砚山,532622201000,阿舍乡
22.904727,104.158143,0.3818,0.6182,0876,文山,H0HG,马关,532625104000,木厂镇
26.123423,99.285144,0.3529,0.6471,0872,大理,L0DC,云龙,532929205000,检槽乡
25.291636,103.929628,0.5236,0.4764,0874,曲靖,D0FA,麒麟区,530302102000,越州镇
22.800787,102.814905,0.2714,0.7286,0873,红河,G0EI,金平,532530204000,老集寨乡
25.662368,102.770613,0.3077,0.6923,0871,昆明,A0AK,寻甸,530129110000,鸡街镇
24.85054,99.161961,0.3661,0.6339,0875,保山,M0GD,施甸,530521102000,由旺镇
25.988012,102.536043,0.371,0.629,0871,昆明,A0AJ,禄劝,530128102000,撒营盘镇
24.820022,104.327469,0.3396,0.6604,0874,曲靖,D0FH,罗平县,DH01,红星团结网格
22.882642,103.344436,0.2456,0.7544,0873,红河,G0EI,金平,532530208000,大寨乡
22.796039,102.965129,0.1824,0.8176,0873,红河,G0EI,金平,532530202000,铜厂乡
27.794906,104.103489,0.3365,0.6635,0870,昭通,C0LE,彝良县,530628107000,钟鸣镇
23.093332,102.797093,0.195,0.805,0873,红河,G0EJ,元阳,532528102000,新街镇
27.781067,104.615278,0.2907,0.7093,0870,昭通,C0LE,彝良县,530628212000,洛旺乡
27.744667,104.916259,0.2295,0.7705,0870,昭通,C0LJ,镇雄县,530627109000,雨河镇
23.509372,101.581971,0.2545,0.7455,0879,普洱,J0KF,墨江县,530822101000,联珠镇
23.542318,102.052284,0.3636,0.6364,0877,玉溪,F0IE,元江县,FE11,兴元网格
25.203087,104.684189,0.4309,0.5691,0874,曲靖,D0FC,富源县,530325103000,黄泥河镇
26.752041,103.481635,0.4444,0.5556,0874,曲靖,D0FD,会泽县,530326103000,迤车镇
26.132085,104.229343,0.4235,0.5765,0874,曲靖,D0FG,宣威市,530381111000,龙潭镇
21.976723,100.173334,0.3654,0.6346,0691,版纳,K0BB,勐海县,532822104000,勐遮镇
24.744019,98.113832,0.481,0.519,0692,德宏,N0CE,盈江,533123102000,旧城镇
23.201995,99.730498,0.2299,0.7701,0879,普洱,J0KH,澜沧县,530828215000,安康佤族乡
23.499616,101.692392,0.5897,0.4103,0879,普洱,J0KF,墨江县,530822101000,联珠镇
24.260948,101.176873,0.3649,0.6351,0879,普洱,J0KC,景东县,530823105000,花山镇
24.625751,103.611474,0.5049,0.4951,0873,红河,G0EE,泸西,532527104000,旧城镇
27.558528,104.167974,0.3333,0.6667,0870,昭通,C0LE,彝良县,CE02,塘房网格
26.19022,102.957479,0.4868,0.5132,0871,昆明,A0AB,东川,530113103000,因民镇
25.669115,103.908669,0.5161,0.4839,0874,曲靖,D0FJ,沾益县,530303004000,花山街道办事处
28.060743,103.702545,0.2316,0.7684,0870,昭通,C0LH,大关县,530624108000,高桥镇
23.990023,104.236432,0.4423,0.5577,0876,文山,H0HC,丘北,532626202000,天星乡
27.08055,103.234803,0.1566,0.8434,0870,昭通,C0LF,巧家县,530622109000,新店镇
25.559814,99.937627,0.4561,0.5439,0872,大理,L0DD,漾濞,532922103000,平坡镇
24.849743,99.216874,0.3548,0.6452,0875,保山,M0GD,施甸,530521206000,老麦乡
25.116037,104.223764,0.3494,0.6506,0874,曲靖,D0FH,罗平县,530324103000,马街镇
22.616418,102.992751,0.2568,0.7432,0873,红河,G0EJ,元阳,532528208000,大坪乡
24.82085,98.793015,0.3103,0.6897,0875,保山,M0GA,隆阳区,530502106000,潞江镇
25.478525,100.782287,0.3241,0.6759,0872,大理,L0DK,祥云,532923106000,刘厂镇网格
28.006646,104.97957,0.2075,0.7925,0870,昭通,C0LK,威信县,530629103000,罗布镇
24.459904,98.288121,0.5833,0.4167,0692,德宏,N0CA,芒市,533103206000,五岔路乡
22.598931,100.251756,0.4793,0.5207,0879,普洱,J0KH,澜沧县,530828103000,糯扎渡镇
25.854392,104.339521,0.3399,0.6601,0874,曲靖,D0FC,富源县,530325105000,后所镇
26.377601,99.391809,0.5161,0.4839,0886,怒江,Q0NC,兰坪,533325101000,金顶镇
24.495974,99.839122,0.3699,0.6301,0883,临沧,S0MC,凤庆,530921105000,三岔河镇
24.256833,97.812284,0.5909,0.4091,0692,德宏,N0CD,陇川,533124102000,陇把镇
24.442793,99.323623,0.4667,0.5333,0883,临沧,S0MD,永德,530923102000,小勐统镇
22.141844,100.150385,0.2308,0.7692,0691,版纳,K0BB,勐海县,532822105000,勐满镇
22.862718,102.740034,0.1583,0.8417,0873,红河,G0EJ,元阳,532528211000,黄草岭乡
24.546742,99.129415,0.2321,0.7679,0875,保山,M0GD,施甸,530521208000,水长乡
25.064502,98.702168,0.0588,0.9412,0875,保山,M0GB,腾冲,530581110000,芒棒镇
23.123748,99.906066,0.3525,0.6475,0879,普洱,J0KH,澜沧县,530828217000,富东乡
22.754837,103.280515,0.3232,0.6768,0873,红河,G0EI,金平,GI03,北门社区网格
27.157208,103.622793,0.5094,0.4906,0870,昭通,C0LG,鲁甸县,530621201000,桃源回族乡
23.075577,99.844589,0.4711,0.5289,0879,普洱,J0KH,澜沧县,530828102000,上允镇
25.243948,100.586908,0.3718,0.6282,0872,大理,L0DM,弥渡,532925104000,寅街镇
26.070105,102.976788,0.303,0.697,0871,昆明,A0AB,东川,530113106000,红土地镇
28.228038,103.878857,0.3662,0.6338,0870,昭通,C0LI,永善县,530625201000,团结乡
22.878266,100.227164,0.3211,0.6789,0879,普洱,J0KH,澜沧县,530828202000,谦六彝族乡
27.530955,104.29102,0.3662,0.6338,0870,昭通,C0LD,盐津县,530623105000,庙坝镇
27.423927,104.585237,0.2479,0.7521,0870,昭通,C0LJ,镇雄县,530627114000,以古镇
24.940459,104.377708,0.3684,0.6316,0874,曲靖,D0FH,罗平县,530324102000,板桥镇
26.313424,104.522707,0.283,0.717,0874,曲靖,D0FG,宣威市,530381113000,宝山镇
24.443354,101.051461,0.4138,0.5862,0879,普洱,J0KC,景东县,530823106000,大街镇
22.834463,99.71556,0.3182,0.6818,0879,普洱,J0KH,澜沧县,530828213000,竹塘乡
26.644302,104.434206,0.1754,0.8246,0874,曲靖,D0FG,宣威市,530381205000,双河乡
23.418324,104.615253,0.3485,0.6515,0876,文山,H0HF,西畴,532623201000,蚌谷乡
22.887673,104.501029,0.25,0.75,0876,文山,H0HG,马关,532625107000,都龙镇
23.072352,102.754585,0.1474,0.8526,0873,红河,G0EJ,元阳,532528209000,攀枝花乡
26.818398,100.12956,0.2545,0.7455,0888,丽江,P0PE,玉龙,530721105000,拉市镇
22.178002,99.99618,0.6835,0.3165,0879,普洱,J0KH,澜沧县,530828104000,惠民镇
24.543611,99.209674,0.2844,0.7156,0875,保山,M0GD,施甸,530521104000,仁和镇
24.658677,98.670127,0.6582,0.3418,0875,保山,M0GB,腾冲,MB03,腾冲大天成网格
23.012343,101.077256,0.6897,0.3103,0879,普洱,J0KG,宁洱县,530821104000,同心镇
23.080885,102.869296,0.1488,0.8512,0873,红河,G0EJ,元阳,532528102000,新街镇
25.532457,98.978027,0.5072,0.4928,0875,保山,M0GA,隆阳区,530502207000,瓦马彝族白族乡
26.157407,103.87203,0.3462,0.6538,0874,曲靖,D0FG,宣威市,530381006000,板桥街道办事处
26.832878,100.643652,0.2018,0.7982,0888,丽江,P0PB,永胜,530722104000,三川镇
22.908824,102.648679,0.1901,0.8099,0873,红河,G0EJ,元阳,532528211000,黄草岭乡
27.580321,103.987425,0.3649,0.6351,0870,昭通,C0LE,彝良县,530628102000,洛泽河镇
25.820304,104.31578,0.3786,0.6214,0874,曲靖,D0FC,富源县,530325105000,后所镇
24.309028,99.357989,0.678,0.322,0875,保山,M0GC,昌宁,530524105000,勐统镇
26.692058,103.081289,0.3594,0.6406,0870,昭通,C0LF,巧家县,530622112000,蒙姑镇
27.46038,104.316122,0.1909,0.8091,0870,昭通,C0LE,彝良县,530628202000,奎香苗族彝族乡
24.281278,98.254095,0.5455,0.4545,0692,德宏,N0CA,芒市,533103102000,遮放镇
22.971157,102.795548,0.2217,0.7783,0873,红河,G0EI,金平,532530104000,老勐镇
25.159616,104.467116,0.3537,0.6463,0874,曲靖,D0FC,富源县,530325110000,老厂镇
26.88461,103.111724,0.1404,0.8596,0870,昭通,C0LF,巧家县,530622110000,崇溪镇
23.855779,100.135415,0.5385,0.4615,0883,临沧,S0MA,临翔区,SA01,北城网格
24.355,104.037067,0.3137,0.6863,0876,文山,H0HC,丘北,532626208000,官寨乡
26.006611,101.692869,0.6875,0.3125,0878,楚雄,E0JE,永仁县,532327101000,永定镇
23.210376,102.67712,0.0909,0.9091,0873,红河,G0EJ,元阳,532528213000,马街乡
27.375503,104.68465,0.25,0.75,0870,昭通,C0LJ,镇雄县,530627111000,牛场镇
28.39771,103.869809,0.2115,0.7885,0870,昭通,C0LI,永善县,530625203000,青胜乡
27.777229,104.86843,0.35,0.65,0870,昭通,C0LJ,镇雄县,530627109000,雨河镇
25.754171,98.550876,0.2542,0.7458,0875,保山,M0GB,腾冲,530581108000,明光镇
23.904252,99.542904,0.2875,0.7125,0883,临沧,S0MD,永德,530923208000,崇岗乡
24.948482,103.242326,0.4242,0.5758,0871,昆明,A0AF,宜良,530125102000,北古城镇
25.861747,102.882658,0.2093,0.7907,0871,昆明,A0AJ,禄劝,530128103000,转龙镇
23.753448,100.215882,0.5254,0.4746,0883,临沧,S0MA,临翔区,530902207000,马台乡
24.029423,98.953708,0.2931,0.7069,0883,临沧,S0MG,镇康,530924102000,勐捧镇
25.796522,98.889001,0.4943,0.5057,0886,怒江,Q0NA,泸水,Q0NA#,泸水网格不详
25.168194,101.210645,0.4125,0.5875,0878,楚雄,E0JD,南华县,532324101000,龙川镇
23.026676,102.805611,0.1954,0.8046,0873,红河,G0EJ,元阳,532528210000,黄茅岭乡
24.950856,99.142928,0.4459,0.5541,0875,保山,M0GD,施甸,530521208000,水长乡
22.824149,103.030819,0.2973,0.7027,0873,红河,G0EI,金平,532530202000,铜厂乡
26.741393,98.885379,0.3708,0.6292,0886,怒江,Q0NB,福贡,533323202000,子里甲乡
24.096765,101.623136,0.6447,0.3553,0877,玉溪,F0ID,新平县,530427102000,戛洒镇
25.423763,103.75536,0.4902,0.5098,0874,曲靖,D0FA,麒麟区,530302009000,潇湘街道办事处
27.096194,100.950676,0.3279,0.6721,0888,丽江,P0PD,宁蒗,530724213000,新营盘乡
22.396298,98.768717,0.2101,0.7899,0879,普洱,J0KA,孟连县,530827107000,沿边-曼相片区
27.488212,105.133237,0.1266,0.8734,0870,昭通,C0LJ,镇雄县,530627202000,鱼洞乡
24.299967,99.805467,0.4,0.6,0883,临沧,S0MC,凤庆,530921207000,郭大寨乡
26.024184,99.935229,0.439,0.561,0872,大理,L0DF,洱源,532930105000,凤羽镇
25.242891,104.501273,0.3182,0.6818,0874,曲靖,D0FC,富源县,530325110000,老厂镇
25.067603,104.213039,0.2549,0.7451,0874,曲靖,D0FH,罗平县,530324003000,九龙街道办事处
27.86067,105.141964,0.3443,0.6557,0870,昭通,C0LK,威信县,530629201000,双河苗族彝族乡
23.532039,103.843361,0.1897,0.8103,0876,文山,H0HA,文山,532601105000,德厚镇
22.622443,100.680451,0.6133,0.3867,0879,普洱,J0KB,思茅区,530802105000,六顺镇
23.727918,98.833831,0.4839,0.5161,0883,临沧,S0MG,镇康,SG02,新城网格
21.883708,100.814042,0.5484,0.4516,0691,版纳,K0BA,景洪市,532801102000,嘎洒镇
21.952116,101.228036,0.6667,0.3333,0691,版纳,K0BC,勐腊县,532823104000,勐仑镇
27.190931,103.439521,0.2521,0.7479,0870,昭通,0870Z,昭通区县不详,0870Z#,昭通网格不详
25.226712,98.663649,0.3582,0.6418,0875,保山,M0GB,腾冲,530581107000,曲石镇
22.82425,104.36024,0.3731,0.6269,0876,文山,H0HG,马关,532625106000,小坝子镇
26.809016,103.649856,0.3968,0.6032,0874,曲靖,D0FD,会泽县,530326207000,火红乡
24.608291,103.323828,0.1765,0.8235,0873,红河,G0ED,弥勒,532504109000,西三镇
27.69195,105.124822,0.2581,0.7419,0870,昭通,C0LJ,镇雄县,530627105000,大湾镇
23.721667,101.785658,0.3,0.7,0877,玉溪,F0IE,元江县,530428101000,曼来镇
21.587639,99.876056,0.0182,0.9818,0691,版纳,K0BB,勐海县,532822107000,勐拉
22.905188,104.292796,0.3333,0.6667,0876,文山,H0HG,马关,532625103000,仁和镇
24.454128,99.900137,0.4795,0.5205,0883,临沧,S0MC,凤庆,530921105000,三岔河镇
26.549482,98.916275,0.5189,0.4811,0886,怒江,Q0NB,福贡,533323201000,匹河乡
24.683899,103.904485,0.3898,0.6102,0874,曲靖,D0FE,师宗县,530323104000,彩云镇
27.447176,104.280814,0.1887,0.8113,0870,昭通,C0LE,彝良县,530628202000,奎香苗族彝族乡
25.893451,103.124538,0.1395,0.8605,0871,昆明,A0AK,寻甸,530129209000,金源乡
23.356947,103.683522,0.125,0.875,0873,红河,G0EF,蒙自,532503106000,鸣鹫镇
23.555389,99.023658,0.3873,0.6127,0883,临沧,S0ME,耿马,SE01,孟定城区网格
27.735521,99.725251,0.1946,0.8054,0887,迪庆,R0OA,香格里拉,RA01,古城网格
23.436742,104.587285,0.1818,0.8182,0876,文山,H0HF,西畴,532623201000,蚌谷乡
26.267533,100.355743,0.378,0.622,0888,丽江,P0PB,永胜,530722105000,程海镇
25.181809,98.089058,0.3407,0.6593,0692,德宏,N0CE,盈江,533123204000,支那乡
27.576031,104.980798,0.2034,0.7966,0870,昭通,C0LJ,镇雄县,530627204000,尖山乡
26.40162,99.135258,0.4536,0.5464,0886,怒江,Q0NC,兰坪,533325103000,营盘镇
26.662559,103.152021,0.2159,0.7841,0874,曲靖,D0FD,会泽县,530326102000,娜姑镇
24.664761,98.568417,0.2857,0.7143,0875,保山,M0GB,腾冲,530581206000,蒲川乡
27.064645,103.537363,0.2075,0.7925,0870,昭通,C0LG,鲁甸县,530621105000,江底镇
23.894356,100.325164,0.5873,0.4127,0883,临沧,S0MA,临翔区,530902208000,邦东乡
27.766394,104.225442,0.2891,0.7109,0870,昭通,C0LE,彝良县,530628109000,小草坝镇
24.076653,105.004677,0.2742,0.7258,0876,文山,H0HD,广南,HD01,北永网格
23.472279,105.112715,0.3,0.7,0876,文山,H0HH,麻栗坡,532624207000,马街乡
23.85249,103.710141,0.4098,0.5902,0876,文山,H0HB,砚山,532622102000,平远镇
25.354012,104.181968,0.4333,0.5667,0874,曲靖,D0FC,富源县,530325107000,墨红镇
22.778933,103.138405,0.4444,0.5556,0873,红河,G0EI,金平,GI01,桥洞社区网格
23.777849,104.632534,0.3385,0.6615,0876,文山,H0HB,砚山,532622104000,阿猛镇
23.279247,103.762593,0.25,0.75,0873,红河,G0EG,屏边,532523103000,和平镇
25.786714,104.363306,0.3356,0.6644,0874,曲靖,D0FC,富源县,530325105000,后所镇
25.566229,104.052132,0.2549,0.7451,0874,曲靖,D0FC,富源县,530325107000,墨红镇
23.371979,102.212112,0.2364,0.7636,0873,红河,G0EB,红河县,532529208000,大羊街乡
27.62923,103.769702,0.4394,0.5606,0870,昭通,C0LH,大关县,530624201000,上高桥回族彝族苗族乡
23.146691,102.595165,0.1092,0.8908,0873,红河,G0EJ,元阳,532528203000,沙拉托乡
24.689248,103.369028,0.3725,0.6275,0871,昆明,A0AC,石林,530126106000,长湖镇
23.534818,104.008774,0.3889,0.6111,0876,文山,H0HA,文山,532601104000,马塘镇
23.389471,105.207705,0.1765,0.8235,0876,文山,H0HH,麻栗坡,532624103000,董干镇
23.473994,100.064224,0.3421,0.6579,0883,临沧,S0MF,双江,530925203000,忙糯乡
23.0512,103.132758,0.1562,0.8438,0873,红河,G0EJ,元阳,532528207000,逢春岭乡
22.776331,99.878838,0.3692,0.6308,0879,普洱,J0KH,澜沧县,530828213000,竹塘乡
23.061748,102.448904,0.2667,0.7333,0873,红河,G0EK,绿春,532531201000,戈奎乡
23.832244,101.762787,0.4273,0.5727,0877,玉溪,F0ID,新平县,530427101000,漠沙镇
24.166782,100.069681,0.6842,0.3158,0883,临沧,S0MA,临翔区,530902203000,蚂蚁堆乡
23.046527,102.940085,0.1846,0.8154,0873,红河,G0EJ,元阳,532528205000,上新城乡
25.980539,104.33366,0.2034,0.7966,0874,曲靖,D0FG,宣威市,530381104000,羊场镇
25.202474,98.502686,0.4839,0.5161,0875,保山,M0GB,腾冲,530581201000,马站乡
22.859815,103.468922,0.3824,0.6176,0873,红河,G0EI,金平,532530210000,勐桥乡
22.999411,101.226745,0.3492,0.6508,0879,普洱,J0KG,宁洱县,530821105000,勐先镇
24.06872,104.782051,0.2435,0.7565,0876,文山,H0HD,广南,532627209000,者兔乡
21.658821,100.416436,0.274,0.726,0691,版纳,K0BB,勐海县,532822107000,勐拉
24.117309,102.508993,0.4906,0.5094,0877,玉溪,F0IB,峨山县,530426002000,小街街道
25.410476,104.459692,0.1639,0.8361,0874,曲靖,D0FC,富源县,530325108000,富村镇
24.942946,104.301428,0.4134,0.5866,0874,曲靖,D0FH,罗平县,530324003000,九龙街道办事处
27.180308,103.707033,0.3699,0.6301,0870,昭通,C0LY,昭阳区,530602201000,布嘎回族乡
24.624728,103.865221,0.3966,0.6034,0873,红河,G0EE,泸西,532527107000,白水镇
23.210709,103.887243,0.2817,0.7183,0873,红河,G0EG,屏边,532523103000,和平镇
22.370149,99.600474,0.3231,0.6769,0879,普洱,J0KA,孟连县,530827101000,娜允镇
27.254916,100.759209,0.3139,0.6861,0888,丽江,P0PD,宁蒗,530724205000,宁利乡
25.382491,103.088864,0.375,0.625,0871,昆明,A0AH,嵩明,530127102000,小街镇
22.992245,103.400495,0.6091,0.3909,0873,红河,G0EA,个旧,532501108000,蔓耗镇
21.862058,101.383249,0.5357,0.4643,0691,版纳,K0BC,勐腊县,532823104000,勐仑镇
26.156682,104.478536,0.3288,0.6712,0874,曲靖,D0FG,宣威市,530381103000,田坝镇
25.418174,98.985867,0.4479,0.5521,0875,保山,M0GA,隆阳区,530502208000,瓦房彝族苗族乡
27.990806,104.334812,0.4105,0.5895,0870,昭通,C0LD,盐津县,530623105000,庙坝镇
25.086401,104.070889,0.4433,0.5567,0874,曲靖,D0FH,罗平县,530324106000,阿岗镇
24.225334,97.757458,0.4511,0.5489,0692,德宏,N0CD,陇川,533124105000,章凤城郊
23.716851,103.104418,0.1802,0.8198,0873,红河,G0EM,建水,532524108000,面甸镇
27.543687,103.276971,0.1981,0.8019,0870,昭通,C0LY,昭阳区,530602212000,大寨子乡
25.414124,103.960691,0.4082,0.5918,0874,曲靖,D0FA,麒麟区,530302104000,茨营镇
25.611933,102.750645,0.3178,0.6822,0871,昆明,A0AK,寻甸,530129110000,鸡街镇
23.973349,99.451308,0.5849,0.4151,0883,临沧,S0MD,永德,530923208000,崇岗乡
27.442103,104.60971,0.2031,0.7969,0870,昭通,C0LJ,镇雄县,530627121000,坪上镇
23.354713,103.49832,0.3697,0.6303,0873,红河,G0EF,蒙自,532503105000,芷村镇
25.212511,104.432273,0.1964,0.8036,0874,曲靖,D0FH,罗平县,530324104000,富乐镇
25.566186,99.846961,0.5577,0.4423,0872,大理,L0DD,漾濞,532922202000,太平乡
27.887666,105.174411,0.3273,0.6727,0870,昭通,C0LK,威信县,530629201000,双河苗族彝族乡
24.584877,100.278394,0.4494,0.5506,0883,临沧,S0MB,云县,530922105000,茂兰镇
22.898585,103.141768,0.163,0.837,0873,红河,G0EJ,元阳,532528208000,大坪乡
27.043345,99.747268,0.1471,0.8529,0888,丽江,P0PE,玉龙,530721205000,黎明傈僳族乡
23.21311,102.621265,0.1443,0.8557,0873,红河,G0EJ,元阳,532528213000,马街乡
24.13723,104.120341,0.6105,0.3895,0876,文山,H0HC,丘北,532626103000,双龙营镇
25.464604,100.731899,0.4706,0.5294,0872,大理,L0DK,祥云,532923106000,刘厂镇网格
25.528825,98.560143,0.3731,0.6269,0875,保山,M0GA,隆阳区,530502207000,瓦马彝族白族乡
23.886685,99.452219,0.3333,0.6667,0883,临沧,S0MD,永德,530923208000,崇岗乡
23.373587,105.421038,0.25,0.75,0876,文山,H0HE,富宁,532628105000,田蓬镇
24.509899,97.932893,0.3889,0.6111,0692,德宏,N0CE,盈江,533123206000,勐弄乡
23.509608,104.870668,0.1912,0.8088,0876,文山,H0HF,西畴,532623207000,鸡街乡
23.084023,102.182045,0.3232,0.6768,0873,红河,G0EK,绿春,532531102000,牛孔镇
27.515692,104.687247,0.202,0.798,0870,昭通,C0LJ,镇雄县,530627112000,五德镇
27.13766,103.509511,0.245,0.755,0870,昭通,C0LG,鲁甸县,CG03,城西网格
26.715875,99.201491,0.2897,0.7103,0886,怒江,Q0NC,兰坪,533325203000,石登乡
28.017706,103.532909,0.337,0.663,0870,昭通,C0LI,永善县,530625103000,黄华镇
23.591432,99.793052,0.6724,0.3276,0883,临沧,S0MF,双江,530925201000,沙河乡
21.525282,100.302234,0.3594,0.6406,0691,版纳,K0BB,勐海县,532822204000,布朗山乡
27.786647,103.537052,0.2973,0.7027,0870,昭通,C0LI,永善县,530625106000,莲峰镇
25.435483,104.286751,0.3443,0.6557,0874,曲靖,D0FC,富源县,530325104000,竹园镇
24.097859,99.46237,0.4483,0.5517,0883,临沧,S0MD,永德,530923103000,永康镇
23.52058,104.909451,0.2821,0.7179,0876,文山,H0HF,西畴,532623207000,鸡街乡
24.718527,98.610501,0.2656,0.7344,0875,保山,M0GB,腾冲,530581206000,蒲川乡
24.597262,97.866593,0.5,0.5,0692,德宏,N0CE,盈江,533123104000,弄璋镇
24.350995,99.967983,0.3,0.7,0883,临沧,S0MC,凤庆,530921107000,雪山镇
26.519655,103.813229,0.3768,0.6232,0874,曲靖,D0FD,会泽县,530326107000,大井镇
23.275931,105.516858,0.1406,0.8594,0876,文山,H0HE,富宁,532628105000,田蓬镇
26.463476,104.553826,0.213,0.787,0874,曲靖,D0FG,宣威市,530381207000,文兴乡
26.504493,99.077511,0.3125,0.6875,0886,怒江,Q0NC,兰坪,533325103000,营盘镇
22.540745,100.387719,0.28,0.72,0879,普洱,J0KH,澜沧县,530828103000,糯扎渡镇
22.435465,98.775478,0.3039,0.6961,0879,普洱,J0KA,孟连县,530827107000,沿边-曼相片区
25.790754,103.142917,0.0846,0.9154,0871,昆明,A0AK,寻甸,530129209000,金源乡
25.720577,99.938214,0.5962,0.4038,0872,大理,L0DD,漾濞,532922102000,漾江镇
28.040259,99.951629,0.678,0.322,0887,迪庆,R0OA,香格里拉,533401205000,格咱乡
22.846275,99.694772,0.3836,0.6164,0879,普洱,J0KH,澜沧县,530828213000,竹塘乡
27.950655,104.228,0.3443,0.6557,0870,昭通,C0LD,盐津县,530623106000,柿子镇
21.417465,101.58145,0.4667,0.5333,0691,版纳,K0BC,勐腊县,532823101000,勐腊镇
27.490654,103.688305,0.3043,0.6957,0870,昭通,C0LY,昭阳区,530602106000,洒渔镇
24.598153,102.602493,0.4737,0.5263,0871,昆明,A0AD,晋宁,530122107000,宝峰镇
26.540291,104.112239,0.2727,0.7273,0874,曲靖,D0FG,宣威市,530381106000,倘塘镇
24.237367,98.005848,0.3077,0.6923,0692,德宏,N0CD,陇川,533124205000,勐约乡
25.370128,103.187905,0.3529,0.6471,0871,昆明,A0AH,嵩明,530127102000,小街镇
24.763891,98.151382,0.4915,0.5085,0692,德宏,N0CE,盈江,533123202000,油松岭乡
